BC001_ID_Cliente,BC002_Edad,BC003_Genero,BC004_Estado_civil,BC005_Nivel_educativo,BC006_Segmento_socioeconomico,BC007_Ciudad_Zona,BC008_Antiguedad_meses,BC009_Canal_captacion,BC010_Tipo_cliente,BC011_Plan,BC012_Banda_valor_RFM,BC013_Frecuencia_compra,BC014_Num_pedidos_2024,BC015_Ticket_medio_EUR,BC016_Gasto_total_2024_EUR,BC017_Categoria_principal,BC018_Variedad_categorias,BC019_Pct_pedidos_descuento,BC020_Intensidad_descuento,BC021_Metodo_pago,BC022_Renovaciones_suscripcion,BC023_Dias_desde_ultima_compra,BC024_Tiempo_medio_entrega_dias,BC025_Retrasos_entrega_num,BC026_Incidencias_registradas_num,BC027_Contactos_atencion_num,BC028_Satisfaccion_entregas,BC029_Satisfaccion_plataforma,BC030_Estado_cliente,BC031_Tipo_abandono,BC032_Razon_abandono
VC012378,18,Masculino,Casado/a,4,Medio,Barcelona,19,Orgánico,No suscripción,<no aplica>,3,Mensual,12,25,393,Otros,4,63,3,Tarjeta,0,52,2,0,0,1,3.0,2.0,Activo,<no informado>,<no informado>
VC012379,44,Femenino,Casado/a,2,Medio,Madrid,29,Ads,No suscripción,<no aplica>,4,Mensual,14,51,686,Alimentación,4,64,3,Tarjeta,0,43,2,0,0,0,,4.0,Activo,<no informado>,<no informado>
VC012380,48,Femenino,Casado/a,,Alto,Madrid,54,Ads,No suscripción,<no aplica>,2,Ocasional,3,68,207,Cuidado personal,3,52,3,PayPal,0,67,3,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC012381,38,Femenino,Soltero/a,3,Medio,Barcelona,32,Ads,No suscripción,<no aplica>,2,Mensual,8,37,255,Cuidado personal,4,35,2,PayPal,0,42,1,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012382,67,Masculino,Soltero/a,2,Bajo,Madrid ,56,Ads,No suscripción,<no aplica>,1,Ocasional,1,54,40,Otros,1,37,2,Tarjeta,0,71,2,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012383,31,Femenino,Casado/a,2,Medio,Madrid,55,Marketplace,No suscripción,<no aplica>,4,Mensual,14,51,647,Cuidado Pers.,5,32,2,Tarjeta,0,196,2,0,0,0,4.0,4.0,Inactivo,Voluntario,Precio
VC012384,35,Femenino,Soltero/a,4,Medio,Madrid ,63,Afiliados,No suscripción,<no aplica>,2,Ocasional,4,50,164,Hogar,2,14,1,Transferencia,0,54,2,0,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC012385,34,Masculino,Casado/a,3,Medio,Valencia,30,Ads,No suscripción,<no aplica>,5,Semanal,34,23,817,Hogar,6,71,3,Tarjeta,0,10,4,6,0,1,2.0,4.0,Activo,<no informado>,<no informado>
VC012386,38,Femenino,Pareja de hecho,2,Medio,Valencia,34,Marketplace,No suscripción,<no aplica>,3,Quincenal,13,31,356,Bebés,7,43,2,Tarjeta,0,302,4,2,0,1,2.0,3.0,Inactivo,Involuntario,Fraude/impago
VC012387,35,No binario,Casado/a,4,Medio,Barcelona,30,Ads,No suscripción,<no aplica>,4,Quincenal,14,42,541,Cuidado personal,3,42,2,Tarjeta,0,4,3,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC012388,22,Femenino,Soltero/a,1,Alto,Madrid,18,Ads,No suscripción,<no aplica>,5,Mensual,15,68,1089,Cuidado personal,6,50,2,Tarjeta,0,322,2,0,1,1,2.0,4.0,Inactivo,Voluntario,Experiencia logística
VC012389,32,Masculino,Soltero/a,3,Bajo,Barcelona,120,Referral,No suscripción,<no aplica>,1,Ocasional,2,33,67,Otros,1,38,2,PayPal,0,13,1,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012390,38,Femenino,Soltero/a,1,Medio,Madrid,41,Referral,No suscripción,<no aplica>,4,Quincenal,19,41,589,Bebés,6,58,3,PayPal,0,250,3,1,2,3,2.0,4.0,Inactivo,Voluntario,Experiencia logística
VC012391,54,Masculino,Soltero/a,2,Medio,Valencia,31,Email,No suscripción,<no aplica>,4,Quincenal,17,44,758,Cuidado personal,5,23,2,Tarjeta,0,4,3,0,0,0,2.0,4.0,Activo,<no informado>,<no informado>
VC012392,65,Femenino,Soltero/a,1,Medio,Barcelona,36,Ads,No suscripción,<no aplica>,2,Mensual,8,29,241,Hogar,6,63,3,Contra reembolso,0,298,1,1,0,1,3.0,4.0,Inactivo,<no informado>,<no informado>
VC012393,55,Femenino,Soltero/a,4,Alto,Madrid,14,Ads,No suscripción,<no aplica>,2,Mensual,7,35,194,Hogar,4,42,2,Tarjeta,0,45,3,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012394,30,Femenino,Soltero/a,1,Medio,Madrid,33,Ads,No suscripción,<no aplica>,2,Ocasional,4,31,128,Hogar,3,50,2,Tarjeta,0,62,1,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012395,31,Prefiere no decirlo,Soltero/a,,Medio,Barcelona,31,Marketplace,No suscripción,<no aplica>,4,Quincenal,18,25,493,Alimentación,5,21,2,Tarjeta,0,11,1,1,0,1,4.0,3.0,Activo,<no informado>,<no informado>
VC012396,37,Prefiere no decirlo,<no informado>,2,Medio,Barcelona,67,Email,No suscripción,<no aplica>,4,Mensual,9,50,594,Hogar,4,40,2,Tarjeta,0,45,1,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012397,60,Femenino,<no informado>,2,Medio,Valencia,75,Orgánico,No suscripción,<no aplica>,5,Quincenal,17,43,953,Hogar,6,31,2,Tarjeta,0,10,4,3,1,2,2.0,4.0,Activo,<no informado>,<no informado>
VC012398,37,Masculino,Soltero/a,3,Medio,Madrid,86,Orgánico,No suscripción,<no aplica>,4,Quincenal,11,47,519,Hogar,5,65,3,Wallet,0,0,1,0,1,1,3.0,2.0,Activo,<no informado>,<no informado>
VC012399,23,Masculino,Soltero/a,3,Alto,Valencia,9,Referral,No suscripción,<no aplica>,4,Mensual,14,57,759,Alimentación,6,51,3,PayPal,0,48,2,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012400,33,Femenino,Casado/a,3,Bajo,Madrid,25,Orgánico,No suscripción,<no aplica>,5,Quincenal,23,48,982,MASCOTAS,7,14,1,Tarjeta,0,2,1,0,1,1,4.0,4.0,Activo,<no informado>,<no informado>
VC012401,48,Femenino,Soltero/a,4,Bajo,Madrid,16,Ads,No suscripción,<no aplica>,1,Ocasional,2,37,67,Cuidado personal,2,5,1,Tarjeta,0,185,2,0,0,0,4.0,4.0,Inactivo,Voluntario,Precio
VC012402,47,Prefiere no decirlo,Casado/a,2,Medio,Madrid,18,Orgánico,No suscripción,<no aplica>,2,Ocasional,4,33,126,Hogar,2,23,2,PayPal,0,92,1,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012403,37,Femenino,Casado/a,1,Medio,Madrid ,43,Afiliados,No suscripción,<no aplica>,3,Mensual,16,33,466,Cuidado personal,5,27,2,Tarjeta,0,5,1,1,0,2,3.0,3.0,Activo,<no informado>,<no informado>
VC012404,47,Femenino,Soltero/a,4,Medio,Madrid,25,Orgánico,No suscripción,<no aplica>,2,Quincenal,10,16,162,Cuidado personal,5,12,1,Tarjeta,0,140,2,0,1,1,4.0,4.0,Inactivo,Voluntario,Competencia
VC012405,18,Femenino,Pareja de hecho,5,Bajo,MAD,104,Marketplace,No suscripción,<no aplica>,3,Mensual,16,31,469,Cuidado personal,4,60,3,PayPal,0,173,4,0,2,2,3.0,4.0,Inactivo,Involuntario,Fraude/impago
VC012406,40,Femenino,Pareja de hecho,3,Medio,Valencia,44,Orgánico,No suscripción,<no aplica>,1,Ocasional,1,51,53,Otros,2,31,2,Tarjeta,0,58,4,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC012407,49,Masculino,<no informado>,3,Bajo,Madrid,8,Referral,No suscripción,<no aplica>,1,Ocasional,1,34,25,Cuidado Pers.,1,67,3,Wallet,0,57,3,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012408,29,Femenino,Soltero/a,2,<no informado>,Barcelona,10,Ads,No suscripción,<no aplica>,2,Mensual,9,20,172,Alimentacion,5,42,2,Contra reembolso,0,297,2,1,2,3,3.0,3.0,Inactivo,Voluntario,Atención al cliente
VC012409,29,Femenino,Divorciado/a,3,<no informado>,Barcelona,27,Email,No suscripción,<no aplica>,2,Mensual,9,25,209,Mascotas,6,30,2,Tarjeta,0,0,2,1,0,2,3.0,3.0,Activo,<no informado>,<no informado>
VC012410,18,Femenino,Casado/a,2,Bajo,Valencia,84,Orgánico,No suscripción,<no aplica>,1,Ocasional,1,23,26,Bebés,1,16,1,Tarjeta,0,209,2,0,0,1,4.0,4.0,Inactivo,Voluntario,<no informado>
VC012411,58,Femenino,Casado/a,<no informado>,Medio,madrid,109,Ads,No suscripción,<no aplica>,1,Ocasional,2,26,59,Alimentacion,2,32,2,Tarjeta,0,18,2,0,0,1,4.0,3.0,Activo,<no informado>,<no informado>
VC012412,30,Femenino,Divorciado/a,,Medio,Madrid,44,Orgánico,No suscripción,<no aplica>,4,Quincenal,19,39,764,Cuidado personal,3,41,2,Transferencia,0,17,3,0,0,1,4.0,3.0,Activo,<no informado>,<no informado>
VC012413,42,Masculino,Divorciado/a,2,Medio,VAL,42,Referral,No suscripción,<no aplica>,5,Semanal,28,57,1795,Mascotas,4,68,3,Wallet,0,1,2,1,2,3,3.0,4.0,Activo,<no informado>,<no informado>
VC012414,46,Femenino,Pareja de hecho,3,Medio,Barcelona,75,Ads,No suscripción,<no aplica>,4,Mensual,14,47,683,Mascotas,6,76,3,Tarjeta,0,153,3,1,1,2,3.0,4.0,Inactivo,Voluntario,Competencia
VC012415,57,Masculino,Casado/a,2,Bajo,Madrid,45,Marketplace,No suscripción,<no aplica>,3,Mensual,9,43,365,OTROS,5,46,2,Tarjeta,0,94,2,0,0,0,2.0,3.0,Inactivo,Voluntario,<no informado>
VC012416,37,Femenino,Casado/a,3,Bajo,Madrid,27,Ads,No suscripción,<no aplica>,3,Quincenal,23,16,405,Hogar,5,34,2,Tarjeta,0,14,2,1,1,2,3.0,3.0,Activo,<no informado>,<no informado>
VC012417,33,Femenino,Casado/a,5,Alto,MAD,33,Referral,No suscripción,<no aplica>,5,Semanal,40,39,1498,Alimentación,6,52,3,PayPal,0,7,3,2,1,2,3.0,3.0,Activo,<no informado>,<no informado>
VC012418,41,Femenino,Pareja de hecho,3,Medio,Barcelona,98,Orgánico,No suscripción,<no aplica>,2,Mensual,6,36,231,Alimentación,3,25,2,Tarjeta,0,44,1,1,1,3,3.0,4.0,Activo,<no informado>,<no informado>
VC012419,54,Masculino,Casado/a,4,Medio,BARCELONA ,39,Email,No suscripción,<no aplica>,5,Semanal,30,43,1234,Hogar,7,38,2,Tarjeta,0,9,2,3,3,4,3.0,4.0,Activo,<no informado>,<no informado>
VC012420,37,Masculino,Casado/a,1,Medio,Barcelona,70,Orgánico,No suscripción,<no aplica>,5,Semanal,38,41,1427,Hogar,8,44,2,Tarjeta,0,1,3,1,2,3,2.0,4.0,Activo,<no informado>,<no informado>
VC012421,28,Femenino,Casado/a,1,Bajo,Valencia,21,Orgánico,No suscripción,<no aplica>,1,Ocasional,1,10,20,Bebés,1,25,2,Tarjeta,0,72,1,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012422,21,Femenino,Soltero/a,4,Medio,Barcelona,57,Email,No suscripción,<no aplica>,5,Semanal,30,53,1313,Hogar,10,31,2,Tarjeta,0,5,2,1,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC012423,24,Masculino,Divorciado/a,2,Alto,Madrid,53,Ads,No suscripción,<no aplica>,4,Mensual,10,69,605,Cuidado personal,4,20,1,Tarjeta,0,290,2,0,1,1,4.0,4.0,Inactivo,Voluntario,Competencia
VC012424,49,Femenino,Soltero/a,3,Bajo,Madrid,26,Orgánico,No suscripción,<no aplica>,4,Quincenal,24,31,689,Mascotas,6,40,2,Wallet,0,99,2,3,2,3,3.0,4.0,Inactivo,Voluntario,Competencia
VC012425,35,Masculino,Casado/a,3,Bajo,Madrid,26,Ads,No suscripción,<no aplica>,3,Mensual,13,29,436,Cuidado personal,4,25,2,PayPal,0,51,3,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC012426,32,Femenino,Divorciado/a,3,Medio,Madrid,10,Orgánico,No suscripción,<no aplica>,4,Quincenal,21,36,629,Hogar,6,66,3,Wallet,0,208,1,4,0,1,2.0,4.0,Inactivo,Voluntario,Competencia
VC012427,30,Masculino,Casado/a,3,Medio,Valencia,43,Ads,No suscripción,<no aplica>,4,Quincenal,12,36,533,Hogar,4,57,3,Tarjeta,0,16,1,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012428,40,Masculino,Pareja de hecho,3,Bajo,Madrid,18,Marketplace,No suscripción,<no aplica>,4,Quincenal,18,32,516,ALIMENTACIÓN,5,68,3,Tarjeta,0,205,2,0,1,1,4.0,4.0,Inactivo,Involuntario,Fraude/impago
VC012429,36,Femenino,Pareja de hecho,4,Alto,bcn,60,Orgánico,No suscripción,<no aplica>,5,Quincenal,31,58,2135,Hogar,7,32,2,PayPal,0,184,3,0,2,2,3.0,4.0,Inactivo,Voluntario,Experiencia logística
VC012430,36,Masculino,Soltero/a,2,Bajo,Madrid,43,Email,No suscripción,<no aplica>,2,Ocasional,4,33,115,Bebés,3,63,3,PayPal,0,7,1,1,1,3,3.0,4.0,Activo,<no informado>,<no informado>
VC012431,55,Femenino,Casado/a,3,,MAD,48,Ads,No suscripción,<no aplica>,2,Ocasional,2,72,165,Alimentación,1,67,3,Transferencia,0,88,3,0,0,1,2.0,4.0,Activo,<no informado>,<no informado>
VC012432,57,Femenino,Casado/a,2,Medio,Barcelona,76,Email,No suscripción,<no aplica>,4,Mensual,10,73,730,Alimentación,4,55,3,Wallet,0,20,2,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012433,20,Femenino,Casado/a,3,Medio,Barcelona,43,Ads,No suscripción,<no aplica>,5,Quincenal,23,33,815,Alimentación,7,56,3,Tarjeta,0,200,2,0,1,1,2.0,4.0,Inactivo,Voluntario,<no informado>
VC012434,43,Masculino,Casado/a,2,Medio,Madrid,73,Email,No suscripción,<no aplica>,5,Semanal,46,53,1969,Mascotas,7,52,3,Wallet,0,275,2,2,3,5,2.0,4.0,Inactivo,Voluntario,Atención al cliente
VC012435,30,Femenino,Casado/a,3,Medio,Valencia,23,Ads,No suscripción,<no aplica>,4,Mensual,14,38,493,Bebés,6,83,3,PayPal,0,23,2,1,0,1,4.0,4.0,Activo,<no informado>,<no informado>
VC012436,36,Masculino,Soltero/a,,Medio,Barcelona,52,Email,No suscripción,<no aplica>,1,Ocasional,2,53,99,Cuidado personal,2,57,3,Tarjeta,0,99,2,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC012437,43,Masculino,Casado/a,2,Medio,Madrid,15,Ads,No suscripción,<no aplica>,2,Mensual,10,18,138,Mascotas,4,74,3,Tarjeta,0,40,2,0,0,2,4.0,4.0,Activo,<no informado>,<no informado>
VC012438,36,Femenino,Soltero/a,3,Medio,BARCELONA ,8,Referral,No suscripción,<no aplica>,1,Ocasional,1,39,35,Cuidado personal,1,41,2,Tarjeta,0,9,1,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012439,42,Masculino,Soltero/a,2,Bajo,Madrid,50,Ads,No suscripción,<no aplica>,1,Ocasional,2,25,42,Cuidado personal,1,46,2,Wallet,0,47,2,0,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC012440,47,Femenino,Casado/a,3,Medio,Barcelona,48,Orgánico,No suscripción,<no aplica>,4,Mensual,12,41,488,Cuidado personal,5,16,1,PayPal,0,255,1,0,2,3,2.0,3.0,Inactivo,Involuntario,Fraude/impago
VC012441,43,Masculino,Casado/a,3,Medio,Barcelona,39,Email,No suscripción,<no aplica>,2,Quincenal,22,12,276,ALIMENTACIÓN,7,29,2,Tarjeta,0,25,1,1,0,1,3.0,3.0,Activo,<no informado>,<no informado>
VC012442,31,Femenino,Soltero/a,1,,Barcelona,120,Ads,No suscripción,<no aplica>,3,Quincenal,15,33,463,Hogar,6,28,2,Tarjeta,0,6,4,1,0,1,1.0,4.0,Activo,<no informado>,<no informado>
VC012443,31,Masculino,Pareja de hecho,2,Medio,Madrid,36,Ads,No suscripción,<no aplica>,5,Semanal,36,40,1699,Alimentación,8,45,2,Tarjeta,0,318,1,3,0,1,2.0,4.0,Inactivo,Voluntario,Competencia
VC012444,22,Masculino,Casado/a,4,Medio,Valencia,27,Marketplace,No suscripción,<no aplica>,4,Mensual,12,47,539,Hogar,5,43,2,Wallet,0,9,2,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012445,29,Masculino,Divorciado/a,<no informado>,Medio,Barcelona,10,Orgánico,No suscripción,<no aplica>,5,Semanal,38,38,1635,Cuidado personal,7,39,2,PayPal,0,12,2,1,2,4,3.0,4.0,Activo,<no informado>,<no informado>
VC012446,63,Femenino,Casado/a,2,Bajo,Barcelona,32,Email,No suscripción,<no aplica>,1,Ocasional,2,35,77,Mascota,2,25,2,PayPal,0,20,2,0,0,0,4.0,3.0,Activo,<no informado>,<no informado>
VC012447,29,Femenino,Soltero/a,1,Medio,Valencia,25,Ads,No suscripción,<no aplica>,2,Ocasional,3,49,141,HOGAR ,3,55,3,Tarjeta,0,85,3,0,0,0,2.0,4.0,Activo,<no informado>,<no informado>
VC012448,25,Femenino,Pareja de hecho,2,Medio,Valencia,38,Ads,No suscripción,<no aplica>,3,Mensual,10,38,388,Bebes,4,67,3,Wallet,0,202,3,1,0,1,3.0,3.0,Inactivo,Voluntario,Precio
VC012449,43,Femenino,Casado/a,4,Medio,Madrid,16,Afiliados,No suscripción,<no aplica>,5,Semanal,37,32,1374,Alimentación,7,35,2,Wallet,0,216,2,5,4,6,3.0,4.0,Inactivo,Voluntario,Competencia
VC012450,38,Femenino,Casado/a,3,,Barcelona,82,Email,No suscripción,<no aplica>,5,Semanal,30,34,1159,Cuidado personal,7,46,2,Tarjeta,0,3,3,1,1,2,3.0,4.0,Activo,<no informado>,<no informado>
VC012451,37,Masculino,Casado/a,2,Alto,Valencia,29,Orgánico,No suscripción,<no aplica>,2,Ocasional,2,53,111,Cuidado personal,2,41,2,Tarjeta,0,43,2,0,0,1,4.0,3.0,Activo,<no informado>,<no informado>
VC012452,56,Masculino,Soltero/a,2,Alto,Barcelona,30,Email,No suscripción,<no aplica>,4,Quincenal,20,41,631,Cuidado personal,5,34,2,PayPal,0,131,3,2,0,1,4.0,4.0,Inactivo,Voluntario,Atención al cliente
VC012453,46,Femenino,Casado/a,4,Alto,Barcelona,90,Orgánico,No suscripción,<no aplica>,3,Mensual,8,58,457,Cuidado personal,4,9,1,Tarjeta,0,27,2,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012454,33,Femenino,Soltero/a,3,Bajo,Madrid,85,Orgánico,No suscripción,<no aplica>,3,Mensual,13,26,387,Bebés ,5,30,2,Tarjeta,0,37,3,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012455,34,Masculino,Casado/a,3,Medio,Valencia,2,Orgánico,No suscripción,<no aplica>,2,Ocasional,4,43,135,Cuidado personal,3,82,3,Tarjeta,0,242,2,0,0,0,4.0,4.0,Inactivo,Voluntario,Competencia
VC012456,33,Masculino,Divorciado/a,2,Medio,Barcelona,14,Marketplace,No suscripción,<no aplica>,3,Mensual,9,44,300,Cuidado personal,5,54,3,PayPal,0,162,1,0,0,0,3.0,4.0,Inactivo,<no informado>,Competencia
VC012457,49,Femenino,Pareja de hecho,3,Medio,Valencia,34,Ads,No suscripción,<no aplica>,2,Ocasional,3,45,120,Mascotas,2,43,2,Tarjeta,0,25,4,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC012458,35,Femenino,Soltero/a,3,Medio,Barcelona,106,Ads,No suscripción,<no aplica>,5,Semanal,38,38,1129,Cuidado personal,8,57,3,Tarjeta,0,9,1,3,3,4,4.0,4.0,Activo,<no informado>,<no informado>
VC012459,18,Masculino,Divorciado/a,3,Medio,Valencia,8,Email,No suscripción,<no aplica>,2,Mensual,8,44,280,Mascotas,4,40,2,Wallet,0,155,3,1,0,1,2.0,4.0,Inactivo,Voluntario,Atención al cliente
VC012460,38,Masculino,Casado/a,3,Medio,Madrid,74,Orgánico,No suscripción,<no aplica>,2,Mensual,7,30,264,Hogar,6,45,2,Tarjeta,0,13,1,0,0,1,4.0,3.0,Activo,<no informado>,<no informado>
VC012461,21,Femenino,Soltero/a,3,Medio,Valencia,30,Marketplace,No suscripción,<no aplica>,2,Mensual,12,31,283,Mascotas,4,16,1,PayPal,0,110,3,0,1,1,3.0,4.0,Inactivo,Voluntario,Competencia
VC012462,65,Masculino,Pareja de hecho,3,Medio,Valencia,55,Ads,No suscripción,<no aplica>,2,Mensual,7,42,247,Hogar,5,56,3,Tarjeta,0,20,2,0,0,2,4.0,2.0,Activo,<no informado>,<no informado>
VC012463,27,Masculino,Soltero/a,2,Alto,Valencia,18,Afiliados,No suscripción,<no aplica>,5,Quincenal,18,59,921,Cuidado personal,6,15,1,Tarjeta,0,127,2,1,1,2,3.0,3.0,Inactivo,Voluntario,<no informado>
VC012464,37,Femenino,Soltero/a,<no informado>,Alto,Barcelona,6,Ads,No suscripción,<no aplica>,2,Mensual,8,30,226,Bebés,4,63,3,Tarjeta,0,8,3,1,0,1,2.0,4.0,Activo,<no informado>,<no informado>
VC012465,42,Masculino,Soltero/a,4,Medio,Valencia,47,Afiliados,No suscripción,<no aplica>,2,Mensual,4,59,240,Otros,3,38,2,PayPal,0,293,3,0,0,0,4.0,4.0,Inactivo,Involuntario,Fraude/impago
VC012466,36,Femenino,Casado/a,3,Medio,Madrid,72,Afiliados,No suscripción,<no aplica>,1,Mensual,7,12,98,Cuidado personal,5,42,2,Tarjeta,0,293,2,0,0,0,3.0,4.0,Inactivo,Voluntario,Competencia
VC012467,36,Masculino,Soltero/a,1,Bajo,Madrid,44,Ads,No suscripción,<no aplica>,4,Quincenal,18,33,704,Hogar,5,56,3,Tarjeta,0,2,2,0,1,1,3.0,4.0,Activo,<no informado>,<no informado>
VC012468,44,Masculino,Pareja de hecho,2,Medio,Valencia,83,Orgánico,No suscripción,<no aplica>,5,Quincenal,21,42,911,Cuidado personal,5,35,2,Tarjeta,0,26,2,0,2,2,3.0,3.0,Activo,<no informado>,<no informado>
VC012469,57,Femenino,Casado/a,4,,Barcelona,27,Orgánico,No suscripción,<no aplica>,1,Ocasional,2,32,64,Cuidado personal,2,38,2,Tarjeta,0,95,2,1,0,1,3.0,4.0,Activo,<no informado>,<no informado>
VC012470,48,Masculino,Casado/a,4,Medio,Madrid,112,Ads,No suscripción,<no aplica>,3,Mensual,9,43,394,Hogar,5,51,3,Tarjeta,0,310,1,0,0,0,4.0,4.0,Inactivo,Involuntario,Fraude/impago
VC012471,57,Masculino,Soltero/a,2,Bajo,Madrid,22,Orgánico,No suscripción,<no aplica>,1,Ocasional,2,49,93,Alimentación,1,26,2,Tarjeta,0,8,1,1,0,1,4.0,3.0,Activo,<no informado>,<no informado>
VC012472,26,No binario,Pareja de hecho,3,Medio,Barcelona,15,Referral,No suscripción,<no aplica>,1,Ocasional,1,54,51,CuidadoPersonal,1,72,3,Tarjeta,0,41,3,0,0,0,1.0,4.0,Activo,<no informado>,<no informado>
VC012473,43,Femenino,Casado/a,3,Medio,Barcelona,76,Email,No suscripción,<no aplica>,3,Mensual,16,29,475,Hogar,7,42,2,Tarjeta,0,33,2,0,1,1,3.0,4.0,Activo,<no informado>,<no informado>
VC012474,41,Femenino,Casado/a,2,Medio,Madrid,8,Afiliados,No suscripción,<no aplica>,1,Ocasional,1,53,36,Cuidado personal,1,34,2,Contra reembolso,0,59,2,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012475,43,Prefiere no decirlo,Pareja de hecho,3,Medio,bcn,24,Marketplace,No suscripción,<no aplica>,3,Mensual,10,37,347,Alimentación,5,19,1,Wallet,0,16,2,0,0,1,4.0,3.0,Activo,<no informado>,<no informado>
VC012476,56,Masculino,Soltero/a,3,Bajo,Valencia,45,Orgánico,No suscripción,<no aplica>,2,Mensual,7,23,158,Otros,4,24,2,PayPal,0,57,3,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC012477,36,Masculino,Casado/a,1,Medio,Valencia,64,Afiliados,No suscripción,<no aplica>,1,Ocasional,2,17,39,Alimentación,1,19,1,Tarjeta,0,90,3,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC012478,34,Femenino,Casado/a,2,Bajo,Barcelona,31,Orgánico,No suscripción,<no aplica>,5,Semanal,37,45,1778,Alimentación,7,43,2,Tarjeta,0,11,1,1,0,1,4.0,4.0,Activo,<no informado>,<no informado>
VC012479,45,Femenino,Casado/a,1,Medio,BCN,21,Marketplace,No suscripción,<no aplica>,5,Quincenal,15,58,1058,Otros,6,44,2,PayPal,0,187,2,0,1,1,3.0,4.0,Inactivo,Involuntario,Fraude/impago
VC012480,18,Femenino,Soltero/a,4,Medio,Barcelona,25,Orgánico,No suscripción,<no aplica>,2,Ocasional,4,42,163,Alimentación,3,14,1,Tarjeta,0,331,2,0,0,0,4.0,4.0,Inactivo,Voluntario,Precio
VC012481,36,Masculino,Soltero/a,3,Medio,BCN,49,Marketplace,No suscripción,<no aplica>,1,Ocasional,2,25,52,Alimentación,1,49,2,Wallet,0,89,2,0,0,0,3.0,4.0,Activo,<no informado>,<no informado>
VC012482,37,Masculino,Soltero/a,3,Bajo,Madrid,108,Ads,No suscripción,<no aplica>,2,Mensual,10,13,150,Bebés,4,63,3,PayPal,0,25,1,0,0,0,4.0,3.0,Activo,<no informado>,<no informado>
VC012483,28,Masculino,<no informado>,3,Medio,MAD,51,Email,No suscripción,<no aplica>,2,Ocasional,2,55,112,Bebés ,3,70,3,PayPal,0,100,1,0,0,1,4.0,4.0,Activo,<no informado>,<no informado>
VC012484,52,Femenino,,<no informado>,Medio,Barcelona,48,Orgánico,No suscripción,<no aplica>,2,Mensual,4,33,133,Hogar,4,43,2,PayPal,0,35,2,0,0,0,4.0,4.0,Activo,<no informado>,<no informado>
VC012485,26,Femenino,,2,Medio,Madrid,17,Orgánico,No suscripción,<no aplica>,5,Quincenal,17,54,898,cuidado personal,4,26,2,Tarjeta,0,104,3,2,2,3,2.0,4.0,Inactivo,Involuntario,Fraude/impago
VC012486,37,Masculino,Pareja de hecho,2,Bajo,MAD,49,Referral,No suscripción,<no aplica>,3,Mensual,12,38,417,Hogar,2,20,1,Tarjeta,0,147,3,2,1,2,3.0,4.0,Inactivo,<no informado>,Precio
VC012487,43,Masculino,Casado/a,2,<no informado>,Valencia,22,Ads,No suscripción,<no aplica>,1,Ocasional,1,41,41,Hogar,2,26,2,Tarjeta,0,118,3,0,0,1,3.0,3.0,Activo,<no informado>,<no informado>
VC012488,55,Masculino,Casado/a,4,Medio,Madrid,43,Afiliados,No suscripción,<no aplica>,3,Mensual,13,34,361,Hogar,4,75,3,Wallet,0,34,3,1,1,2,3.0,4.0,Activo,<no informado>,<no informado>
VC012489,39,Femenino,Casado/a,3,Medio,Madrid,8,Referral,No suscripción,<no aplica>,3,Mensual,7,55,399,Alimentación,4,56,3,Tarjeta,0,342,1,0,0,1,4.0,4.0,Inactivo,Voluntario,<no informado>
VC012490,50,Femenino,Casado/a,4,Medio,Barcelona,52,Referral,No suscripción,<no aplica>,4,Mensual,17,39,646,Mascotas,6,38,2,Tarjeta,0,196,1,0,2,2,4.0,3.0,Inactivo,Involuntario,Fraude/impago
