ID Empleado,Edad,Género,Estado civil,Nivel educativo,Especialización,Años trabajando,Compañías empleadoras,Departamento,Cargo,Banda laboral,Sede,Frecuencia de viajes,Distancia al hogar,Ingresos mensuales,Nivel de stock options,Horas extraordinarias,Sesiones de formación,Años en la empresa,Años en el cargo,Años sin promocionar,Años con el mismo jefe,% Incremento salarial,Rendimiento,Satisfacción con el trabajo,Satisfacción con el ambiente,Satisfacción con las relaciones,Nivel de involucración,Balance de la vida laboral,Estado de la relación laboral,Tipo de desvinculación,Razón de la desvinculación
ECU-1256,33.0,Femenino,Soltero,3,Ciencias de la vida,11,2,Ventas,Ejecutivo de ventas,3,Bilbao,Viajes ocasionales,16,8564,0,Sí,2,0,0,0,0,20,4,1,1,3,3,2,Finalizada,Voluntaria,Dimisión
ECU-1257,38.0,Femenino,Casado,2,Medicina,9,4,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes frecuentes,2,2468,1,No,4,6,1,0,5,14,3,2,3,2,2,2,Activa,,
ECU-1258,31.0,Masculino,Casado,4,Marketing,10,2,Ventas,Ejecutivo de ventas,3,Bilbao,Viajes ocasionales,16,8161,3,No,2,1,0,0,0,13,3,3,1,1,3,3,Finalizada,Voluntaria,Dimisión
ECU-1259,29.0,Femenino,Divorciado,3,Grado técnico,1,1,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,4,2109,1,No,2,1,0,0,0,13,3,1,4,3,2,3,Activa,,
ECU-1260,30.0,Masculino,Casado,3,Ciencias de la vida,10,3,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes ocasionales,16,5294,1,No,3,7,0,1,7,16,3,3,3,3,4,3,Activa,,
ECU-1261,32.0,Masculino,Soltero,4,Grado técnico,12,2,Investigación y desarrollo,Investigador,1,Bilbao,Sin desplazamientos,5,2718,0,No,3,7,7,0,7,14,3,2,2,2,3,3,Activa,,
ECU-1262,38.0,Masculino,Casado,3,Medicina,15,3,Investigación y desarrollo,Representante sanitario,2,Barcelona,Viajes ocasionales,18,5811,1,Sí,2,1,0,1,0,16,3,4,2,3,1,3,Activa,,
ECU-1263,43.0,Masculino,Casado,3,Grado técnico,6,9,Investigación y desarrollo,Investigador,1,Bilbao,Viajes frecuentes,17,2437,1,Sí,4,1,0,0,0,16,2,3,3,4,2,3,Finalizada,Voluntaria,Dimisión
ECU-1264,42.0,Masculino,Divorciado,3,Medicina,7,8,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes ocasionales,12,2766,3,No,6,5,3,0,4,22,4,2,2,2,3,2,Activa,,
ECU-1265,55.0,Masculino,Casado,3,Medicina,34,8,Investigación y desarrollo,Director de investigación,5,Barcelona,Viajes ocasionales,2,19038,3,No,2,1,0,0,0,12,3,1,3,2,2,3,Activa,,
ECU-1266,33.0,Masculino,Divorciado,3,Grado técnico,11,5,Investigación y desarrollo,Investigador,2,Bilbao,Sin desplazamientos,4,3055,2,No,2,9,8,1,7,15,3,2,4,4,3,2,Activa,,
ECU-1267,41.0,Masculino,Divorciado,4,Ciencias de la vida,5,1,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,9,2289,2,No,2,5,3,0,4,20,4,1,3,2,3,3,Activa,,
ECU-1268,34.0,Masculino,Divorciado,3,Ciencias de la vida,15,1,Ventas,Ejecutivo de ventas,2,Barcelona,Sin desplazamientos,10,4001,1,Sí,3,15,14,0,7,14,3,3,4,3,3,3,Activa,,
ECU-1269,53.0,Femenino,Casado,4,Medicina,27,4,Investigación y desarrollo,Director de fabricación,4,Madrid,Sin desplazamientos,1,12965,3,Sí,2,3,2,0,2,20,4,3,1,4,2,2,Activa,,
ECU-1270,43.0,Masculino,Soltero,3,Ciencias de la vida,10,0,Recursos humanos,Gestor de personal,1,Bilbao,Viajes ocasionales,2,3539,0,No,5,9,7,1,8,13,3,4,2,2,3,3,Activa,,
ECU-1271,34.0,Femenino,Soltero,2,Ciencias de la vida,6,5,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,3,6029,0,No,3,2,2,2,2,12,2,4,4,1,1,3,Activa,,
ECU-1272,21.0,Masculino,Soltero,1,Marketing,1,1,Ventas,Representante de ventas,1,Madrid,Viajes ocasionales,7,2679,0,No,3,1,0,1,0,13,3,2,2,2,3,3,Finalizada,Voluntaria,Dimisión
ECU-1273,38.0,Femenino,Casado,2,Otras,5,1,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,6,3702,1,No,3,5,4,0,4,11,3,3,4,2,2,3,Activa,,
ECU-1274,22.0,Femenino,Casado,1,Medicina,1,1,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,8,2398,0,Sí,6,1,0,0,0,17,3,1,3,3,3,3,Finalizada,Voluntaria,Dimisión
ECU-1275,31.0,Femenino,Casado,4,Marketing,13,1,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,29,5468,2,No,3,12,7,5,7,14,3,4,1,1,2,3,Activa,,
ECU-1276,51.0,Femenino,Casado,3,Grado técnico,15,2,Investigación y desarrollo,Director,3,Madrid,Viajes ocasionales,3,13116,0,No,2,2,2,2,2,11,1,3,1,4,3,3,Activa,,
ECU-1277,37.0,Masculino,Casado,2,Marketing,5,1,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,9,4189,2,No,2,5,2,0,3,14,3,2,2,1,2,3,Activa,,
ECU-1278,46.0,Masculino,Divorciado,4,Medicina,24,7,Investigación y desarrollo,Director de investigación,5,Barcelona,Viajes ocasionales,2,19328,1,Sí,3,2,1,2,2,17,2,4,3,3,3,3,Activa,,
ECU-1279,36.0,Masculino,Casado,3,Ciencias de la vida,15,7,Investigación y desarrollo,Representante sanitario,3,Bilbao,Viajes ocasionales,10,8321,1,Sí,1,12,8,5,7,13,3,1,4,4,3,3,Activa,,
ECU-1280,44.0,Masculino,Divorciado,2,Medicina,6,1,Investigación y desarrollo,Investigador,1,Madrid,Viajes frecuentes,1,2342,3,Sí,2,5,3,2,3,12,2,2,3,3,3,2,Finalizada,Voluntaria,Dimisión
ECU-1281,37.0,Masculino,Divorciado,2,Otras,19,2,Recursos humanos,Gestor de personal,2,Barcelona,Viajes ocasionales,8,4071,0,No,4,10,0,4,7,13,3,2,3,3,3,2,Activa,,
ECU-1282,35.0,Masculino,Soltero,3,Ciencias de la vida,10,1,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,27,5813,0,Sí,2,10,7,7,7,18,3,4,3,4,3,3,Finalizada,Involuntaria,Despido
ECU-1283,33.0,Masculino,Casado,4,Ciencias de la vida,14,6,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,8,3143,1,No,1,10,8,7,6,19,3,1,4,2,4,3,Activa,,
ECU-1284,28.0,Masculino,Casado,3,Ciencias de la vida,5,1,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,1,2044,1,No,6,5,3,0,3,11,2,4,3,3,3,4,Activa,,
ECU-1285,39.0,Masculino,Soltero,1,Medicina,9,7,Investigación y desarrollo,Director de investigación,3,Madrid,Viajes ocasionales,10,13464,0,No,3,4,3,2,2,21,4,3,3,3,3,3,Activa,,
ECU-1286,46.0,Masculino,Soltero,2,Ciencias de la vida,6,8,Ventas,Ejecutivo de ventas,2,Barcelona,Sin desplazamientos,26,7991,0,No,3,2,2,2,2,15,3,2,2,3,2,3,Activa,,
ECU-1287,40.0,Femenino,Casado,2,Ciencias de la vida,7,4,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes ocasionales,2,3377,1,No,5,4,3,0,2,17,3,1,3,4,3,2,Activa,,
ECU-1288,42.0,Masculino,Casado,3,Medicina,10,5,Investigación y desarrollo,Representante sanitario,2,Barcelona,Viajes ocasionales,13,5538,2,No,2,0,0,0,0,18,3,1,2,3,4,2,Activa,,
ECU-1289,35.0,Masculino,Divorciado,2,Medicina,15,2,Investigación y desarrollo,Director de fabricación,2,Bilbao,Sin desplazamientos,2,5762,1,No,6,7,7,1,7,14,3,4,2,3,3,3,Activa,,
ECU-1290,38.0,Masculino,Divorciado,3,Recursos humanos,13,5,Recursos humanos,Gestor de personal,1,Barcelona,Sin desplazamientos,2,2592,3,No,3,11,10,3,8,13,3,2,1,4,3,3,Activa,,
ECU-1291,34.0,Masculino,Casado,4,Ciencias de la vida,11,4,Investigación y desarrollo,Técnico de laboratorio,2,Madrid,Viajes frecuentes,9,5346,1,No,3,7,1,0,7,17,3,1,4,3,3,2,Finalizada,Voluntaria,Dimisión
ECU-1292,37.0,Masculino,Soltero,4,Medicina,10,1,Investigación y desarrollo,Director de fabricación,2,Barcelona,Viajes ocasionales,10,4213,0,No,4,10,3,0,8,15,3,1,4,2,3,1,Finalizada,Voluntaria,Dimisión
ECU-1293,39.0,Masculino,Divorciado,3,Ciencias de la vida,7,2,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes frecuentes,20,4127,1,No,6,2,1,2,2,18,3,4,3,4,3,3,Activa,,
ECU-1294,43.0,Masculino,Soltero,3,Ciencias de la vida,7,4,Investigación y desarrollo,Investigador,1,Madrid,Sin desplazamientos,9,2438,0,No,2,3,2,1,2,13,3,3,1,3,3,2,Activa,,
ECU-1295,41.0,Masculino,Soltero,3,Ciencias de la vida,11,3,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes ocasionales,5,6870,0,No,3,3,2,1,2,12,3,2,2,1,4,1,Activa,,
ECU-1296,41.0,Femenino,Divorciado,1,Marketing,23,0,Ventas,Ejecutivo de ventas,3,Bilbao,Viajes ocasionales,4,10447,1,Sí,3,22,14,13,5,13,3,3,3,4,3,4,Activa,,
ECU-1297,30.0,Femenino,Soltero,3,Medicina,9,9,Investigación y desarrollo,Director de fabricación,3,Bilbao,Viajes ocasionales,10,9667,0,No,3,7,7,0,2,14,2,3,1,2,3,3,Activa,,
ECU-1298,26.0,Femenino,Casado,2,Medicina,6,0,Recursos humanos,Gestor de personal,1,Madrid,Viajes ocasionales,20,2148,0,Sí,3,5,1,1,4,11,3,2,4,3,3,3,Finalizada,Voluntaria,Dimisión
ECU-1299,46.0,Femenino,Casado,2,Medicina,13,4,Investigación y desarrollo,Representante sanitario,2,Barcelona,Viajes ocasionales,21,8926,1,No,2,9,7,3,7,22,4,2,4,4,3,4,Finalizada,Voluntaria,Dimisión
ECU-1300,40.0,Femenino,Divorciado,3,Ciencias de la vida,12,4,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes ocasionales,1,6513,1,No,3,5,3,0,3,17,3,4,3,4,3,3,Activa,,
ECU-1301,34.0,Masculino,Casado,2,Grado técnico,10,1,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,8,6799,2,No,5,10,8,4,8,21,4,3,2,3,4,3,Activa,,
ECU-1302,58.0,Masculino,Divorciado,3,Medicina,37,4,Ventas,Director,4,Bilbao,Sin desplazamientos,2,16291,1,No,0,16,9,14,14,22,4,2,2,4,3,2,Activa,,
ECU-1303,35.0,Masculino,Casado,4,Medicina,6,0,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes ocasionales,23,2705,1,No,2,5,4,0,3,16,3,3,2,2,1,4,Activa,,
ECU-1304,47.0,Femenino,Divorciado,3,Ciencias de la vida,28,8,Investigación y desarrollo,Director de fabricación,3,Barcelona,Viajes ocasionales,4,10333,1,Sí,4,22,11,14,10,12,3,2,3,3,2,3,Activa,,
ECU-1305,40.0,Femenino,Divorciado,3,Ciencias de la vida,15,2,Investigación y desarrollo,Representante sanitario,2,Barcelona,Viajes ocasionales,12,4448,1,No,3,7,4,7,7,12,3,1,2,2,3,3,Activa,,
ECU-1306,54.0,Femenino,Casado,4,Medicina,14,4,Investigación y desarrollo,Investigador,2,Barcelona,Viajes ocasionales,7,6854,1,No,2,7,1,1,7,15,3,4,4,2,3,2,Activa,,
ECU-1307,31.0,Femenino,Casado,4,Marketing,9,2,Ventas,Ejecutivo de ventas,3,Madrid,Viajes frecuentes,7,9637,2,No,3,3,2,2,2,14,2,1,1,4,3,3,Activa,,
ECU-1308,28.0,Femenino,Casado,3,Medicina,3,1,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,1,3591,1,No,3,3,2,1,2,25,4,1,3,3,3,3,Activa,,
ECU-1309,38.0,Femenino,Casado,4,Marketing,20,2,Ventas,Representante de ventas,2,Bilbao,Viajes ocasionales,2,5405,2,Sí,4,4,2,0,3,20,4,4,2,1,1,2,Activa,,
ECU-1310,26.0,Masculino,Soltero,3,Medicina,5,1,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,10,4684,0,No,4,5,3,1,2,13,3,4,3,1,3,3,Activa,,
ECU-1311,58.0,Masculino,Casado,4,Ciencias de la vida,23,2,Investigación y desarrollo,Director de investigación,4,Barcelona,Viajes frecuentes,15,15787,0,Sí,3,2,2,2,2,14,3,3,1,2,3,3,Activa,,
ECU-1312,18.0,Femenino,Soltero,3,Medicina,0,1,Investigación y desarrollo,Investigador,1,Madrid,Sin desplazamientos,14,1514,0,No,4,0,0,0,0,16,3,3,2,3,3,1,Activa,,
ECU-1313,31.0,Masculino,Casado,5,Recursos humanos,2,0,Recursos humanos,Gestor de personal,1,Madrid,Viajes ocasionales,18,2956,0,No,4,1,0,0,0,17,1,1,4,3,4,3,Finalizada,Involuntaria,Despido
ECU-1314,29.0,Masculino,Divorciado,3,Recursos humanos,4,4,Recursos humanos,Gestor de personal,1,Madrid,Viajes ocasionales,13,2335,3,Sí,3,2,2,2,0,15,3,1,1,4,2,3,Finalizada,Voluntaria,Dimisión
ECU-1315,45.0,Femenino,Casado,4,Ciencias de la vida,10,4,Ventas,Ejecutivo de ventas,2,Bilbao,Sin desplazamientos,2,5154,2,No,3,8,7,5,7,22,4,3,3,2,3,4,Activa,,
ECU-1316,36.0,Femenino,Casado,4,Otras,15,4,Investigación y desarrollo,Investigador,2,Bilbao,Viajes ocasionales,2,6962,1,Sí,2,1,0,0,0,22,4,2,4,4,3,3,Activa,,
ECU-1317,43.0,Masculino,Casado,4,Ciencias de la vida,7,1,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes frecuentes,2,5675,1,No,5,7,7,7,7,20,4,4,1,3,3,3,Activa,,
ECU-1318,27.0,Femenino,Soltero,2,Ciencias de la vida,6,0,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Viajes frecuentes,5,2379,0,Sí,3,5,4,0,2,14,2,4,4,3,3,2,Activa,,
ECU-1319,29.0,Masculino,Casado,1,Medicina,11,1,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes frecuentes,20,3812,0,No,3,11,8,3,10,13,3,4,4,2,3,4,Activa,,
ECU-1320,32.0,Masculino,Soltero,4,Marketing,4,8,Ventas,Ejecutivo de ventas,2,Madrid,Viajes frecuentes,10,4648,0,No,2,0,0,0,0,13,3,4,4,3,3,4,Activa,,
ECU-1321,42.0,Masculino,Casado,4,Grado técnico,10,3,Investigación y desarrollo,Investigador,1,Bilbao,Sin desplazamientos,10,2936,2,No,1,6,3,3,3,22,4,3,3,2,3,2,Activa,,
ECU-1322,47.0,Femenino,Soltero,4,Ciencias de la vida,7,4,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Viajes ocasionales,9,2105,0,No,2,2,2,2,0,12,3,3,2,3,3,3,Activa,,
ECU-1323,46.0,Masculino,Divorciado,2,Ciencias de la vida,12,3,Investigación y desarrollo,Director de fabricación,3,Madrid,Viajes ocasionales,2,8578,1,No,4,9,8,4,7,14,3,4,4,3,3,2,Activa,,
ECU-1324,28.0,Masculino,Divorciado,2,Ciencias de la vida,3,1,Recursos humanos,Gestor de personal,1,Bilbao,Sin desplazamientos,1,2706,1,No,2,3,2,2,2,15,3,4,3,2,3,3,Activa,,
ECU-1325,29.0,Masculino,Divorciado,1,Ciencias de la vida,11,8,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes ocasionales,29,6384,2,No,3,7,0,1,6,17,3,3,4,4,1,3,Activa,,
ECU-1326,42.0,Masculino,Soltero,3,Ciencias de la vida,8,4,Investigación y desarrollo,Técnico de laboratorio,1,Bilbao,Viajes ocasionales,8,3968,0,No,3,0,0,0,0,13,3,3,4,4,3,3,Activa,,
ECU-1327,32.0,Masculino,Soltero,4,Marketing,7,7,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes ocasionales,2,9907,0,Sí,3,2,2,2,2,12,3,2,3,3,2,2,Finalizada,Voluntaria,Dimisión
ECU-1328,46.0,Femenino,Divorciado,3,Grado técnico,25,2,Ventas,Ejecutivo de ventas,4,Bilbao,Viajes ocasionales,3,13225,1,No,5,19,17,2,8,12,3,1,1,4,4,3,Activa,,
ECU-1329,27.0,Femenino,Casado,1,Medicina,9,1,Ventas,Representante de ventas,2,Bilbao,Viajes ocasionales,23,3540,1,No,5,9,8,5,8,21,4,3,2,4,2,3,Activa,,
ECU-1330,29.0,Masculino,Casado,1,Medicina,1,1,Recursos humanos,Gestor de personal,1,Barcelona,Viajes ocasionales,6,2804,0,No,3,1,0,0,0,11,2,2,4,4,2,3,Activa,,
ECU-1331,43.0,Femenino,Casado,3,Medicina,21,7,Investigación y desarrollo,Director,5,Bilbao,Viajes ocasionales,6,19392,0,No,2,16,12,6,14,13,3,3,1,4,2,3,Activa,,
ECU-1332,48.0,Masculino,Casado,3,Ciencias de la vida,29,4,Investigación y desarrollo,Director de investigación,5,Barcelona,Viajes ocasionales,10,19665,0,No,3,22,10,12,9,12,2,2,4,4,2,3,Activa,,
ECU-1333,29.0,Masculino,Soltero,2,Ciencias de la vida,1,1,Investigación y desarrollo,Investigador,1,Madrid,Viajes frecuentes,24,2439,0,Sí,3,1,0,1,0,24,4,4,4,2,2,2,Finalizada,Voluntaria,Dimisión
ECU-1334,46.0,Femenino,Casado,3,Ciencias de la vida,14,5,Ventas,Ejecutivo de ventas,3,Barcelona,Viajes ocasionales,10,7314,3,No,2,8,7,0,7,21,4,2,3,3,3,3,Finalizada,Voluntaria,Dimisión
ECU-1335,27.0,Femenino,Casado,3,Ciencias de la vida,8,0,Investigación y desarrollo,Investigador,1,Bilbao,Viajes frecuentes,15,4774,1,No,2,7,6,7,3,19,3,1,4,4,2,2,Activa,,
ECU-1336,39.0,Masculino,Divorciado,4,Otras,7,8,Investigación y desarrollo,Investigador,2,Bilbao,Viajes ocasionales,19,3902,3,No,2,2,2,2,2,14,3,4,4,2,3,3,Activa,,
ECU-1337,55.0,Masculino,Casado,4,Grado técnico,19,8,Investigación y desarrollo,Investigador,1,Bilbao,Viajes ocasionales,2,2662,1,No,2,5,2,0,4,20,4,4,2,2,2,4,Activa,,
ECU-1338,28.0,Femenino,Casado,3,Medicina,1,1,Ventas,Representante de ventas,1,Bilbao,Viajes ocasionales,3,2856,1,No,3,1,0,0,0,19,2,2,2,4,3,3,Activa,,
ECU-1339,30.0,Masculino,Soltero,3,Medicina,1,1,Ventas,Representante de ventas,1,Bilbao,Viajes ocasionales,9,1081,0,No,3,1,0,0,0,13,3,4,2,3,3,2,Finalizada,Voluntaria,Dimisión
ECU-1340,22.0,Masculino,Soltero,1,Ciencias de la vida,1,1,Investigación y desarrollo,Investigador,1,Barcelona,Viajes ocasionales,7,2472,0,Sí,2,1,0,0,0,23,4,2,4,1,3,3,Finalizada,Voluntaria,Dimisión
ECU-1341,36.0,Femenino,Casado,4,Grado técnico,10,1,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes ocasionales,10,5673,1,Sí,4,10,9,1,7,13,3,3,2,1,2,3,Activa,,
ECU-1342,31.0,Masculino,Divorciado,3,Ciencias de la vida,10,1,Investigación y desarrollo,Técnico de laboratorio,2,Barcelona,Viajes ocasionales,20,4197,1,No,2,10,8,0,2,11,1,3,2,1,3,3,Activa,,
ECU-1343,34.0,Masculino,Casado,3,Ciencias de la vida,9,2,Ventas,Ejecutivo de ventas,3,Barcelona,Viajes ocasionales,4,9713,3,Sí,3,5,3,1,0,13,3,4,3,4,3,3,Activa,,
ECU-1344,29.0,Masculino,Soltero,3,Ciencias de la vida,11,3,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes ocasionales,7,2062,0,No,2,3,2,1,2,14,3,1,4,2,3,3,Activa,,
ECU-1345,37.0,Masculino,Casado,4,Medicina,16,5,Investigación y desarrollo,Investigador,2,Madrid,Viajes ocasionales,7,4284,1,Sí,2,5,3,0,4,22,4,1,4,3,3,3,Activa,,
ECU-1346,35.0,Femenino,Casado,2,Otras,4,0,Investigación y desarrollo,Director de fabricación,2,Barcelona,Viajes ocasionales,16,4788,0,Sí,2,3,2,0,2,11,2,2,4,4,2,3,Activa,,
ECU-1347,45.0,Femenino,Casado,2,Ciencias de la vida,10,0,Investigación y desarrollo,Director de fabricación,2,Bilbao,Viajes ocasionales,25,5906,2,No,2,9,8,3,8,13,3,4,2,4,2,2,Activa,,
ECU-1348,36.0,Masculino,Soltero,1,Recursos humanos,10,1,Recursos humanos,Gestor de personal,2,Barcelona,Viajes frecuentes,2,3886,0,No,2,10,1,0,8,21,4,4,2,4,2,2,Activa,,
ECU-1349,40.0,Masculino,Divorciado,4,Ciencias de la vida,22,2,Investigación y desarrollo,Director,4,Bilbao,Viajes ocasionales,1,16823,1,No,3,19,7,11,16,11,3,1,1,1,3,3,Activa,,
ECU-1350,26.0,Femenino,Casado,2,Ciencias de la vida,1,1,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,1,2933,1,Sí,3,1,0,1,0,13,3,3,2,3,2,2,Activa,,
ECU-1351,27.0,Femenino,Soltero,2,Medicina,9,0,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,2,6500,0,No,5,8,7,0,7,14,3,3,1,2,4,2,Activa,,
ECU-1352,48.0,Femenino,Divorciado,3,Medicina,24,3,Investigación y desarrollo,Director,4,Madrid,Viajes frecuentes,22,17174,1,No,3,22,17,4,7,11,3,4,4,2,3,3,Activa,,
ECU-1353,44.0,Masculino,Casado,4,Ciencias de la vida,10,2,Investigación y desarrollo,Representante sanitario,2,Barcelona,Viajes ocasionales,1,5033,1,No,5,2,0,2,2,15,2,1,2,4,4,3,Activa,,
ECU-1354,34.0,Masculino,Casado,4,Grado técnico,5,1,Investigación y desarrollo,Investigador,1,Madrid,Sin desplazamientos,16,2307,1,Sí,2,5,2,3,0,23,4,1,4,2,1,3,Finalizada,Voluntaria,Dimisión
ECU-1355,56.0,Masculino,Soltero,2,Ciencias de la vida,5,1,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes ocasionales,24,2587,0,No,3,4,2,1,0,16,3,4,1,4,3,3,Finalizada,Voluntaria,Dimisión
ECU-1356,36.0,Masculino,Casado,2,Marketing,12,2,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,17,5507,2,No,1,4,2,1,3,16,3,2,3,3,2,1,Activa,,
ECU-1357,41.0,Femenino,Casado,3,Marketing,14,5,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,8,4393,1,No,3,5,4,1,4,21,4,2,3,3,3,3,Activa,,
ECU-1358,42.0,Masculino,Casado,3,Medicina,18,9,Investigación y desarrollo,Director de investigación,3,Barcelona,Viajes ocasionales,6,13348,1,No,3,13,7,5,7,13,3,1,3,2,3,4,Activa,,
ECU-1359,31.0,Femenino,Divorciado,2,Medicina,8,2,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,10,6583,1,Sí,2,5,2,1,4,11,3,4,3,4,3,3,Activa,,
ECU-1360,34.0,Femenino,Casado,1,Medicina,9,3,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes ocasionales,3,8103,0,Sí,3,4,2,0,1,12,3,4,4,3,2,2,Activa,,
ECU-1361,31.0,Femenino,Divorciado,3,Medicina,4,8,Investigación y desarrollo,Técnico de laboratorio,1,Barcelona,Viajes ocasionales,4,3978,1,No,0,2,2,2,2,12,1,3,1,2,4,2,Activa,,
ECU-1362,26.0,Masculino,Casado,3,Otras,8,0,Investigación y desarrollo,Técnico de laboratorio,1,Madrid,Viajes frecuentes,6,2544,1,No,3,7,7,7,7,18,2,4,3,1,4,3,Activa,,
ECU-1363,45.0,Masculino,Soltero,4,Medicina,12,4,Investigación y desarrollo,Representante sanitario,2,Bilbao,Viajes frecuentes,1,5399,0,No,3,4,2,0,3,12,3,3,2,3,3,3,Activa,,
ECU-1364,33.0,Masculino,Soltero,4,Marketing,10,1,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,10,5487,0,No,2,10,4,0,9,14,3,3,2,2,3,2,Activa,,
ECU-1365,28.0,Masculino,Casado,2,Ciencias de la vida,7,1,Ventas,Ejecutivo de ventas,2,Bilbao,Viajes frecuentes,1,6834,1,Sí,2,7,7,0,7,12,3,4,3,3,2,3,Activa,,
ECU-1366,29.0,Masculino,Soltero,3,Grado técnico,1,1,Ventas,Representante de ventas,1,Bilbao,Viajes frecuentes,24,1091,0,No,3,1,0,0,0,17,2,1,3,4,4,3,Finalizada,Voluntaria,Dimisión
ECU-1367,39.0,Femenino,Casado,4,Ciencias de la vida,10,6,Ventas,Ejecutivo de ventas,2,Barcelona,Sin desplazamientos,21,5736,1,No,1,3,2,1,2,19,3,3,1,3,1,3,Activa,,
ECU-1368,27.0,Masculino,Casado,4,Grado técnico,6,1,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,2,2226,1,No,3,5,3,1,2,11,3,2,2,3,3,2,Activa,,
ECU-1369,34.0,Masculino,Casado,4,Otras,16,1,Investigación y desarrollo,Investigador,2,Madrid,Viajes frecuentes,22,5747,0,Sí,3,15,10,6,11,15,2,4,3,2,2,3,Activa,,
ECU-1370,28.0,Femenino,Soltero,2,Marketing,6,3,Ventas,Ejecutivo de ventas,2,Barcelona,Viajes ocasionales,13,9854,0,Sí,0,2,0,2,2,11,3,3,4,4,3,3,Finalizada,Involuntaria,Despido
ECU-1371,47.0,Masculino,Casado,4,Grado técnico,16,8,Investigación y desarrollo,Investigador,2,Barcelona,Sin desplazamientos,14,5467,1,No,4,8,7,1,7,18,3,2,3,3,3,4,Activa,,
ECU-1372,56.0,Femenino,Casado,5,Marketing,6,4,Ventas,Ejecutivo de ventas,2,Madrid,Viajes ocasionales,11,5380,1,No,3,0,0,0,0,16,3,1,4,3,2,3,Activa,,
ECU-1373,39.0,Masculino,Casado,2,Medicina,10,1,Investigación y desarrollo,Director de fabricación,2,Bilbao,Viajes ocasionales,9,5151,1,No,3,10,0,7,9,25,4,1,1,4,3,3,Activa,,
ECU-1374,38.0,Femenino,Divorciado,3,Medicina,20,1,Investigación y desarrollo,Investigador,2,Bilbao,Viajes frecuentes,8,2133,1,Sí,3,20,11,0,7,16,3,2,4,3,2,3,Activa,,
ECU-1375,58.0,Femenino,Casado,3,Ciencias de la vida,29,4,Ventas,Director,4,Madrid,Viajes ocasionales,21,17875,1,Sí,2,1,0,0,0,13,2,4,4,3,3,2,Activa,,
ECU-1376,32.0,Femenino,Soltero,2,Ciencias de la vida,8,3,Investigación y desarrollo,Investigador,1,Bilbao,Viajes frecuentes,5,2432,0,Sí,2,4,1,0,3,14,3,3,1,1,4,3,Finalizada,Voluntaria,Dimisión
ECU-1377,38.0,Masculino,Divorciado,2,Ciencias de la vida,10,2,Investigación y desarrollo,Investigador,1,Madrid,Viajes ocasionales,9,4771,2,No,0,5,2,0,3,19,3,4,2,4,3,4,Activa,,
ECU-1378,49.0,Masculino,Casado,1,Ciencias de la vida,28,3,Investigación y desarrollo,Director de investigación,5,Bilbao,Viajes frecuentes,2,19161,0,No,3,5,4,4,3,15,3,4,2,4,3,3,Activa,,
